# Hour of year	PV Power Ratio
7566	0.165872386
7567	0.28741018
7568	0.379154665
7569	0.448998268
7570	0.503543299
7571	0.549157212
7572	0.521957152
7573	0.467103722
7574	0.390140166
7575	0.276944806
7576	0.132947471
7577	0.02376765
7578	0
7579	0
7580	0
7581	0
7582	0
7583	0
7584	0
7585	0
7586	0
7587	0
7588	0.000500011
7589	0.041680752
7590	0.129824774
7591	0.234574988
7592	0.324779716
7593	0.397642219
7594	0.455059245
7595	0.502058516
7596	0.471800866
7597	0.410411688
7598	0.328243485
7599	0.222617088
7600	0.103661718
7601	0.018393129
7602	0
7603	0
7604	0
7605	0
7606	0
7607	0
7608	0
7609	0
7610	0
7611	0
7612	0.00190218
7613	0.153323316
7614	0.469616245
7615	0.647164806
7616	0.696335891
7617	0.70115595
7618	0.709256862
7619	0.735081943
7620	0.731520291
7621	0.73407909
7622	0.730837569
7623	0.643465458
7624	0.396175282
7625	0.03269733
7626	0
7627	0
7628	0
7629	0
7630	0
7631	0
7632	0
7633	0
7634	0
7635	0
7636	0.001904685
7637	0.21210181
7638	0.626588418
7639	0.791212861
7640	0.818813621
7641	0.798444178
7642	0.78652246
7643	0.802210113
7644	0.809985642
7645	0.832941201
7646	0.845869654
7647	0.784873987
7648	0.540794997
7649	0.033233745
7650	0
7651	0
7652	0
7653	0
7654	0
7655	0
7656	0
7657	0
7658	0
7659	0
7660	0.001902612
7661	0.204276922
7662	0.607364313
7663	0.776195367
7664	0.806457899
7665	0.789035586
7666	0.779610925
7667	0.797079509
7668	0.801507121
7669	0.822468498
7670	0.830143545
7671	0.767500988
7672	0.524675708
7673	0.033758086
7674	0
7675	0
7676	0
7677	0
7678	0
7679	0
7680	0
7681	0
7682	0
7683	0
7684	0.001897457
7685	0.201958771
7686	0.602800739
7687	0.771395763
7688	0.803356548
7689	0.786976214
7690	0.778437754
7691	0.792667066
7692	0.800679259
7693	0.822654937
7694	0.831162639
7695	0.767128022
7696	0.523920957
7697	0.035150612
7698	0
7699	0
7700	0
7701	0
7702	0
7703	0
7704	0
7705	0
7706	0
7707	0
7708	0.001896025
7709	0.187995471
7710	0.567272758
7711	0.74001141
7712	0.777910021
7713	0.76701015
7714	0.762567779
7715	0.78343042
7716	0.785164252
7717	0.800490583
7718	0.805641634
7719	0.737980439
7720	0.494621157
7721	0.036539256
7722	0
7723	0
7724	0
7725	0
7726	0
7727	0
7728	0
7729	0
7730	0
7731	0
7732	0.001909709
7733	0.176725309
7734	0.53617889
7735	0.714039925
7736	0.755101243
7737	0.749177387
7738	0.748070621
7739	0.768656913
7740	0.769444343
7741	0.77999219
7742	0.782521813
7743	0.707919033
7744	0.465012551
7745	0.037832113
7746	0
7747	0
7748	0
7749	0
7750	0
7751	0
7752	0
7753	0
7754	0
7755	0
7756	0.001911978
7757	0.220112065
7758	0.642527456
7759	0.806820928
7760	0.833612069
7761	0.811394817
7762	0.797173804
7763	0.810765013
7764	0.818124797
7765	0.842954974
7766	0.854911708
7767	0.79915348
7768	0.565563139
7769	0.038337772
7770	0
7771	0
7772	0
7773	0
7774	0
7775	0
7776	0
7777	0
7778	0
7779	0
7780	0.00192256
7781	0.207847813
7782	0.612172016
7783	0.778190488
7784	0.81293559
7785	0.795028909
7786	0.783704877
7787	0.799889605
7788	0.802452108
7789	0.824197635
7790	0.830750619
7791	0.772129864
7792	0.537099663
7793	0.039670368
7794	0
7795	0
7796	0
7797	0
7798	0
7799	0
7800	0
7801	0
7802	0
7803	0
7804	0.001919405
7805	0.185531092
7806	0.559667704
7807	0.733009988
7808	0.771963929
7809	0.761415258
7810	0.75759983
7811	0.77825134
7812	0.778554468
7813	0.794208246
7814	0.797485294
7815	0.731926614
7816	0.493507597
7817	0.040701075
7818	0
7819	0
7820	0
7821	0
7822	0
7823	0
7824	0
7825	0
7826	0
7827	0
7828	0.001912373
7829	0.228932712
7830	0.664112274
7831	0.828050344
7832	0.847558109
7833	0.823711918
7834	0.807244703
7835	0.81534195
7836	0.826091049
7837	0.853972093
7838	0.869211585
7839	0.818149235
7840	0.592759386
7841	0.040622485
7842	0
7843	0
7844	0
7845	0
7846	0
7847	0
7848	0
7849	0
7850	0
7851	0
7852	0.001918997
7853	0.127325198
7854	0.390187536
7855	0.56862428
7856	0.63645525
7857	0.656500172
7858	0.675707555
7859	0.705190745
7860	0.695977272
7861	0.687043832
7862	0.666832847
7863	0.573545834
7864	0.345146179
7865	0.043604778
7866	0
7867	0
7868	0
7869	0
7870	0
7871	0
7872	0
7873	0
7874	0
7875	0
7876	0.001907244
7877	0.218077181
7878	0.642774628
7879	0.810330509
7880	0.838430402
7881	0.817515887
7882	0.803214764
7883	0.816032389
7884	0.820671225
7885	0.840551912
7886	0.85642965
7887	0.801454915
7888	0.577183598
7889	0.04324784
7890	0
7891	0
7892	0
7893	0
7894	0
7895	0
7896	0
7897	0
7898	0
7899	0
7900	0.001909165
7901	0.120607315
7902	0.369869745
7903	0.548312228
7904	0.619046409
7905	0.643635515
7906	0.66580424
7907	0.697590496
7908	0.685130832
7909	0.672232869
7910	0.645697525
7911	0.55393347
7912	0.331710313
7913	0.046158673
7914	0
7915	0
7916	0
7917	0
7918	0
7919	0
7920	0
7921	0
7922	0
7923	0
7924	0.001912555
7925	0.190850354
7926	0.57429463
7927	0.747654744
7928	0.786110629
7929	0.776039696
7930	0.769186409
7931	0.786100432
7932	0.788212399
7933	0.802693922
7934	0.813222496
7935	0.749084509
7936	0.521270867
7937	0.046627892
7938	0
7939	0
7940	0
7941	0
7942	0
7943	0
7944	0
7945	0
7946	0
7947	0
7948	0.001909758
7949	0.101881793
7950	0.304959019
7951	0.474582715
7952	0.558656871
7953	0.597469578
7954	0.630271313
7955	0.667438004
7956	0.648631804
7957	0.622050817
7958	0.582827034
7959	0.481569872
7960	0.275955424
7961	0.048590816
7962	0
7963	0
7964	0
7965	0
7966	0
7967	0
7968	0
7969	0
7970	0
7971	0
7972	0.001405341
7973	0.017561193
7974	0.06016764
7975	0.120192481
7976	0.187606261
7977	0.251127053
7978	0.303507846
7979	0.339652538
7980	0.313086784
7981	0.256199417
7982	0.187568211
7983	0.113885417
7984	0.049742975
7985	0.010418983
7986	0
7987	0
7988	0
7989	0
7990	0
7991	0
7992	0
7993	0
7994	0
7995	0
7996	0.001411211
7997	0.014167851
7998	0.050596955
7999	0.104470281
8000	0.166682584
8001	0.225995938
8002	0.276900629
8003	0.312808122
8004	0.286822182
8005	0.232732426
8006	0.165910131
8007	0.099271775
8008	0.043038207
8009	0.009378285
8010	0
8011	0
8012	0
8013	0
8014	0
8015	0
8016	0
8017	0
8018	0
8019	0
8020	0
8021	0.077378687
8022	0.594339146
8023	0.80016193
8024	0.834938051
8025	0.822444497
8026	0.800939001
8027	0.80578556
8028	0.803389439
8029	0.820848099
8030	0.840684904
8031	0.801664557
8032	0.6184067
8033	0.07507139
8034	0
8035	0
8036	0
8037	0
8038	0
8039	0
8040	0
8041	0
8042	0
8043	0
8044	0
8045	0.07740568
8046	0.511895429
8047	0.724043076
8048	0.779521117
8049	0.776618202
8050	0.766959965
8051	0.780352752
8052	0.774084227
8053	0.781658065
8054	0.786717655
8055	0.738008415
8056	0.544038193
8057	0.076471282
8058	0
8059	0
8060	0
8061	0
8062	0
8063	0
8064	0
8065	0
8066	0
8067	0
8068	0
8069	0.025103871
8070	0.091795878
8071	0.182905171
8072	0.271744158
8073	0.348399093
8074	0.40797354
8075	0.450596443
8076	0.422029353
8077	0.361777891
8078	0.284961538
8079	0.193996394
8080	0.099040486
8081	0.027521054
8082	0
8083	0
8084	0
8085	0
8086	0
8087	0
8088	0
8089	0
8090	0
8091	0
8092	0
8093	0.021583578
8094	0.079575245
8095	0.162470244
8096	0.246580198
8097	0.322080276
8098	0.382219249
8099	0.425663521
8100	0.39462629
8101	0.333631447
8102	0.255080067
8103	0.169544513
8104	0.084809682
8105	0.022931331
8106	0
8107	0
8108	0
8109	0
8110	0
8111	0
8112	0
8113	0
8114	0
8115	0
8116	0
8117	0.080283956
8118	0.519242924
8119	0.731740899
8120	0.787734108
8121	0.783046907
8122	0.772746781
8123	0.783124619
8124	0.777675855
8125	0.784869522
8126	0.78970425
8127	0.740350601
8128	0.546798944
8129	0.078808891
8130	0
8131	0
8132	0
8133	0
8134	0
8135	0
8136	0
8137	0
8138	0
8139	0
8140	0
8141	0.03702679
8142	0.131103713
8143	0.247815671
8144	0.348633119
8145	0.424123018
8146	0.482893894
8147	0.525545107
8148	0.501047558
8149	0.443103711
8150	0.369272684
8151	0.2667965
8152	0.144163843
8153	0.04271999
8154	0
8155	0
8156	0
8157	0
8158	0
8159	0
8160	0
8161	0
8162	0
8163	0
8164	0
8165	0.079971272
8166	0.58336421
8167	0.789190151
8168	0.834306748
8169	0.819769249
8170	0.801595142
8171	0.810159641
8172	0.805123008
8173	0.818671531
8174	0.831003519
8175	0.792666959
8176	0.60777876
8177	0.07858108
8178	0
8179	0
8180	0
8181	0
8182	0
8183	0
8184	0
8185	0
8186	0
8187	0
8188	0
8189	0.079550564
8190	0.614268246
8191	0.816285816
8192	0.854828254
8193	0.838192228
8194	0.815138411
8195	0.818693627
8196	0.814304636
8197	0.829481456
8198	0.844204023
8199	0.811255101
8200	0.633005676
8201	0.07778897
8202	0
8203	0
8204	0
8205	0
8206	0
8207	0
8208	0
8209	0
8210	0
8211	0
8212	0
8213	0.078368518
8214	0.635933681
8215	0.832418743
8216	0.870799561
8217	0.85006587
8218	0.825300661
8219	0.825334078
8220	0.8261077
8221	0.845047568
8222	0.865302009
8223	0.832239993
8224	0.658337868
8225	0.076706706
8226	0
8227	0
8228	0
8229	0
8230	0
8231	0
8232	0
8233	0
8234	0
8235	0
8236	0
8237	0.079384255
8238	0.657288986
8239	0.851833031
8240	0.885762104
8241	0.864618021
8242	0.838058963
8243	0.83842337
8244	0.836901913
8245	0.857128374
8246	0.87697404
8247	0.847202661
8248	0.676833802
8249	0.07704912
8250	0
8251	0
8252	0
8253	0
8254	0
8255	0
8256	0
8257	0
8258	0
8259	0
8260	0
8261	0.080383965
8262	0.586445331
8263	0.789901607
8264	0.834935
8265	0.821656473
8266	0.803837971
8267	0.809695543
8268	0.805680907
8269	0.819970657
8270	0.833081437
8271	0.795193344
8272	0.613355701
8273	0.079291582
8274	0
8275	0
8276	0
8277	0
8278	0
8279	0
8280	0
8281	0
8282	0
8283	0
8284	0
8285	0.08108638
8286	0.565223858
8287	0.772368059
8288	0.821797883
8289	0.812044469
8290	0.797038633
8291	0.804140873
8292	0.799605777
8293	0.811605874
8294	0.821693847
8295	0.780210077
8296	0.593540382
8297	0.079859495
8298	0
8299	0
8300	0
8301	0
8302	0
8303	0
8304	0
8305	0
8306	0
8307	0
8308	0
8309	0.080972918
8310	0.59813219
8311	0.800390668
8312	0.843131758
8313	0.831870544
8314	0.813701524
8315	0.81740574
8316	0.817647588
8317	0.832726368
8318	0.850329396
8319	0.809469993
8320	0.627108616
8321	0.079458361
8322	0
8323	0
8324	0
8325	0
8326	0
8327	0
8328	0
8329	0
8330	0
8331	0
8332	0
8333	0.0819639
8334	0.581189596
8335	0.786984433
8336	0.834707908
8337	0.822061673
8338	0.805355632
8339	0.811667971
8340	0.809656085
8341	0.82332546
8342	0.83685342
8343	0.7954343
8344	0.61081466
8345	0.080843915
8346	0
8347	0
8348	0
8349	0
8350	0
8351	0
8352	0
8353	0
8354	0
8355	0
8356	0
8357	0.083795262
8358	0.457727927
8359	0.671154051
8360	0.737286443
8361	0.742513034
8362	0.741316585
8363	0.756085567
8364	0.746279589
8365	0.743947627
8366	0.742392937
8367	0.682429805
8368	0.487535366
8369	0.08315277
8370	0
8371	0
8372	0
8373	0
8374	0
8375	0
8376	0
8377	0
8378	0
8379	0
8380	0
8381	0.058391878
8382	0.206379181
8383	0.365739931
8384	0.471973348
8385	0.532434402
8386	0.577976192
8387	0.616632377
8388	0.590237448
8389	0.543460864
8390	0.483280823
8391	0.384668561
8392	0.225806196
8393	0.065672536
8394	0
8395	0
8396	0
8397	0
8398	0
8399	0
8400	0
8401	0
8402	0
8403	0
8404	0
8405	0.055605017
8406	0.192983216
8407	0.346244672
8408	0.448381294
8409	0.516236808
8410	0.564721986
8411	0.607695698
8412	0.578998607
8413	0.530409322
8414	0.468711309
8415	0.366994172
8416	0.212868194
8417	0.061636282
8418	0
8419	0
8420	0
8421	0
8422	0
8423	0
8424	0
8425	0
8426	0
8427	0
8428	0
8429	0.023060102
8430	0.084777005
8431	0.16985704
8432	0.257683659
8433	0.331422012
8434	0.390619234
8435	0.430785561
8436	0.403790358
8437	0.34306104
8438	0.266407776
8439	0.177930018
8440	0.090120336
8441	0.025351412
8442	0
8443	0
8444	0
8445	0
8446	0
8447	0
8448	0
8449	0
8450	0
8451	0
8452	0
8453	0.006648556
8454	0.029983115
8455	0.068513532
8456	0.118163651
8457	0.171684771
8458	0.219533856
8459	0.250481375
8460	0.227307766
8461	0.179282368
8462	0.123912974
8463	0.072102094
8464	0.031668928
8465	0.007976053
8466	0
8467	0
8468	0
8469	0
8470	0
8471	0
8472	0
8473	0
8474	0
8475	0
8476	0
8477	0.024726312
8478	0.088423446
8479	0.177007446
8480	0.267052446
8481	0.343562348
8482	0.403426451
8483	0.446648748
8484	0.414851709
8485	0.352397337
8486	0.272999144
8487	0.183814219
8488	0.093895128
8489	0.025965253
8490	0
8491	0
8492	0
8493	0
8494	0
8495	0
8496	0
8497	0
8498	0
8499	0
8500	0
8501	0.085986349
8502	0.35408815
8503	0.559202544
8504	0.641863272
8505	0.67043945
8506	0.686778624
8507	0.714354243
8508	0.695069702
8509	0.676610361
8510	0.652482464
8511	0.57654211
8512	0.382432401
8513	0.08558909
8514	0
8515	0
8516	0
8517	0
8518	0
8519	0
8520	0
8521	0
8522	0
8523	0
8524	0
8525	0.073410448
8526	0.263890538
8527	0.445552917
8528	0.54400647
8529	0.590578127
8530	0.624265186
8531	0.658062235
8532	0.636565913
8533	0.601903682
8534	0.559188373
8535	0.466677039
8536	0.288326143
8537	0.081584865
8538	0
8539	0
8540	0
8541	0
8542	0
8543	0
8544	0
8545	0
8546	0
8547	0
8548	0
8549	0.08545623
8550	0.52065665
8551	0.733639968
8552	0.790297824
8553	0.786986769
8554	0.777345742
8555	0.789186652
8556	0.783172054
8557	0.789477935
8558	0.794856255
8559	0.743591949
8560	0.549956048
8561	0.083682867
8562	0
8563	0
8564	0
8565	0
8566	0
8567	0
8568	0
8569	0
8570	0
8571	0
8572	0
8573	0.043476438
8574	0.148573954
8575	0.277448401
8576	0.381992692
8577	0.457069197
8578	0.513812882
8579	0.556351258
8580	0.528082624
8581	0.471193717
8582	0.397715395
8583	0.292595449
8584	0.161328971
8585	0.050086006
8586	0
8587	0
8588	0
8589	0
8590	0
8591	0
8592	0
8593	0
8594	0
8595	0
8596	0
8597	0.078269486
8598	0.285998568
8599	0.474777188
8600	0.57005184
8601	0.611423987
8602	0.639835988
8603	0.672874133
8604	0.651651979
8605	0.621599221
8606	0.583078132
8607	0.495755213
8608	0.311834013
8609	0.087756972
8610	0
8611	0
8612	0
8613	0
8614	0
8615	0
8616	0
8617	0
8618	0
8619	0
8620	0
8621	0.085488309
8622	0.394415441
8623	0.604595851
8624	0.681145333
8625	0.701196594
8626	0.710105416
8627	0.733920276
8628	0.719412238
8629	0.708146953
8630	0.693965923
8631	0.623940644
8632	0.426503786
8633	0.085088862
8634	0
8635	0
8636	0
8637	0
8638	0
8639	0
8640	0
8641	0
8642	0
8643	0
8644	0
8645	0.085093801
8646	0.36087915
8647	0.567633719
8648	0.649730981
8649	0.675927517
8650	0.690876222
8651	0.717199224
8652	0.700570646
8653	0.68332654
8654	0.661885567
8655	0.586987264
8656	0.391093618
8657	0.084805516
8658	0
8659	0
8660	0
8661	0
8662	0
8663	0
8664	0
8665	0
8666	0
8667	0
8668	0
8669	0.083457254
8670	0.473308194
8671	0.686647526
8672	0.752023435
8673	0.755303578
8674	0.752710451
8675	0.768724371
8676	0.758972239
8677	0.75855235
8678	0.755052165
8679	0.700040554
8680	0.505107176
8681	0.083366833
8682	0
8683	0
8684	0
8685	0
8686	0
8687	0
8688	0
8689	0
8690	0
8691	0
8692	0
8693	0.082776768
8694	0.519047091
8695	0.729368876
8696	0.786003542
8697	0.781687123
8698	0.772363524
8699	0.783088291
8700	0.777599272
8701	0.783523355
8702	0.786986434
8703	0.739167571
8704	0.548858135
8705	0.082040578
8706	0
8707	0
8708	0
8709	0
8710	0
8711	0
8712	0
8713	0
8714	0
8715	0
8716	0
8717	0.017126012
8718	0.335315449
8719	0.736841525
8720	0.837166081
8721	0.845449038
8722	0.825871239
8723	0.821266272
8724	0.812196331
8725	0.823320227
8726	0.848626328
8727	0.84663515
8728	0.747775584
8729	0.340469304
8730	0.014786988
8731	0
8732	0
8733	0
8734	0
8735	0
8736	0
8737	0
8738	0
8739	0
8740	0
8741	0.017120275
8742	0.315287614
8743	0.697011353
8744	0.8069879
8745	0.818700439
8746	0.804661594
8747	0.804571834
8748	0.795379093
8749	0.80248346
8750	0.823772679
8751	0.817517683
8752	0.711969613
8753	0.320691086
8754	0.016222139
8755	0
8756	0
8757	0
8758	0
8759	0
